id,rle_mask
320e7851cc,1 1110 1112 100 1213 100 1314 98 1415 98 1516 97 1617 97 1718 97 1819 97 1920 96 2021 96 2122 96 2223 96 2324 96 2425 96 2526 96 2627 95 2728 95 2829 94 2930 94 3031 93 3132 92 3233 92 3334 91 3435 91 3536 91 3637 92 3738 92 3839 92 3940 93 4041 93 4142 93 4243 94 4344 94 4445 95 4546 95 4647 96 4748 96 4849 97 4950 98 5051 100 5152 1008 6162 95 6263 93 6364 92 6465 90 6566 90 6667 89 6768 89 6869 89 6970 89 7071 89 7172 89 7273 90 7374 90 7475 90 7576 90 7677 90 7778 90 7879 90 7980 90 8081 90 8182 90 8283 91 8384 91 8485 91 8586 91 8687 92 8788 92 8889 92 8990 93 9091 94 9192 94 9293 95 9394 95 9495 96 9596 96 9697 96 9798 96 9899 97 10000 97 10101 96
90b8394c22,1878 7 1962 26 1989 1 2060 34 2158 40 2258 43 2358 44 2458 46 2557 51 2610 4 2656 61 2756 64 2855 68 2955 69 3054 75 3135 6 3151 81 3234 9 3250 96 3350 6852
383c73a408,3534 2 3634 3 3734 4 3835 4 3935 5 4036 5 4137 5 4237 6 4338 6 4438 7 4539 7 4639 8 4740 8 4840 9 4941 9 5041 10 5142 10 5242 11 5342 12 5443 12 5543 13 5643 14 5743 15 5842 17 5941 19 6041 20 6141 21 6241 22 6341 23 6441 24 6541 25 6641 26 6741 27 6841 28 6941 29 7041 30 7141 31 7241 32 7341 33 7441 34 7542 34 7642 35 7743 35 7844 35 7944 36 8045 36 8146 36 8246 37 8347 37 8448 37 8548 38 8649 38 8750 38 8851 38 8952 38 9052 39 9153 39 9254 39 9354 40 9455 40 9556 40 9657 40 9758 40 9858 41 9959 41 10059 42 10160 42
1fde67d42e,
0c91260657,
1d7eaa9036,1 24 102 24 203 24 304 24 405 24 506 24 607 25 708 25 809 25 910 26 1011 26 1112 26 1213 27 1314 27 1415 28 1516 28 1617 29 1718 29 1819 30 1920 30 2021 31 2122 31 2223 32 2324 32 2425 32 2526 33 2627 33 2728 33 2829 34 2930 34 3031 35 3132 35 3233 35 3334 36 3435 36 3536 36 3637 37 3738 37 3839 37 3940 37 4041 37 4142 37 4243 37 4344 37 4445 37 4546 37 4647 37 4748 37 4849 37 4950 37 5051 38 5152 38 5253 38 5354 38 5455 38 5556 38 5657 38 5758 38 5859 38 5960 38 6061 38 6162 38 6263 38 6364 38 6465 38 6566 38 6667 37 6768 37 6869 37 6970 37 7071 37 7172 37 7273 37 7375 36 7478 34 7580 33 7682 32 7784 31 7886 30 7988 29 8090 28 8192 27 8294 26 8395 26 8497 25 8599 24 8700 24 8802 23 8903 23 9004 23 9106 22 9207 22 9309 21 9410 21 9512 21 9613 21 9715 20 9816 20 9917 20 10018 21 10119 21
9a4d43460c,
66c484c763,
40db8da030,1917 3 2015 6 2112 10 2210 13 2307 17 2404 21 2501 25 2598 29 2695 33 2793 36 2890 40 2988 43 3086 46 3183 50 3279 55 3376 59 3473 63 3569 68 3666 72 3765 74 3864 76 3963 78 4062 80 4161 82 4261 83 4360 85 4458 88 4555 92 4651 4231 8889 85 8990 75 9091 67 9192 61 9293 55 9394 48 9495 44 9596 38 9697 32 9798 22 9899 18 10000 17 10101 16
9da19a126d,9392 2 9493 2 9593 3 9694 3 9795 3 9895 4 9996 4 10096 5 10196 6
4e22f17d32,1210 3 1309 5 1409 6 1508 8 1608 9 1707 11 1807 12 1907 13 2008 13 2108 14 2208 15 2308 16 2408 17 2508 18 2607 20 2706 22 2804 25 2903 27 3002 29 3101 31 3200 33 3298 36 3398 37 3497 39 3597 40 3696 42 3796 43 3896 44 3995 46 4093 49 4191 52 4287 57 4378 67 4473 73 4564 83 4658 90 4755 94 4852 4643 9515 81 9629 68 9757 41 9874 25 9988 12 10092 9 10195 7
68a469ef7e,
a0ef83e8f7,8484 1 8583 3 8682 5 8782 6 8881 8 8981 9 9082 9 9183 9 9285 8 9387 7 9489 6 9591 5 9693 4 9794 4 9895 4 9996 4 10097 4 10198 4
be721a303b,65 37 166 37 267 37 368 37 469 37 570 37 671 37 773 36 874 36 975 36 1077 35 1178 35 1280 34 1382 33 1483 33 1585 32 1687 31 1788 31 1890 30 1992 29 2093 29 2195 28 2297 27 2398 27 2500 26 2603 24 2705 23 2807 22 2910 20 3012 19 3114 18 3216 17 3318 16 3420 15 3523 13 3625 12 3726 12 3828 11 3929 11 4030 11 4130 12 4231 12 4331 13 4432 13 4532 14 4632 15 4732 16 4832 17 4932 18 5032 19 5133 19 5233 20 5334 20 5435 20 5536 20 5638 19 5740 18 5843 16 5946 14 6050 11 6153 9 6256 7 6358 6 6460 5 6562 4 6663 4 6765 3 6867 2
0969783d07,1 28 102 28 203 28 304 28 405 27 506 26 607 25 708 24 809 23 910 22 1011 21 1112 20 1213 20 1314 20 1415 20 1516 20 1617 20 1718 20 1819 21 1920 22 2021 25 2122 28 2223 29 2324 30 2425 30 2526 30 2627 31 2728 30 2829 30 2930 30 3031 30 3132 30 3233 30 3334 29 3435 29 3536 29 3637 28 3738 27 3839 27 3940 26 4041 24 4142 23 4243 21 4344 20 4445 19 4546 18 4647 17 4748 15 4849 14 4950 13 5051 11 5152 9 5253 8 5354 7 5455 6 5556 4
635bf7e9d1,
6489d78b57,
2dbcfec0b3,
0300ad09f3,
9559ab8b64,3230 3 3327 7 3426 9 3525 11 3623 14 3721 17 3819 20 3917 23 4015 26 4114 28 4213 30 4312 32 4411 34 4510 36 4609 38 4708 40 4808 41 4907 43 5006 45 5105 47 5204 49 5304 50 5403 52 5502 54 5602 55 5701 57 5801 58 5901 59 6001 60 6100 62 6200 63 6300 64 6401 64 6501 65 6602 65 6703 65 6805 64 6907 63 7008 63 7109 63 7211 62 7312 62 7412 63 7513 63 7614 63 7715 63 7816 63 7917 63 8018 63 8119 63 8220 63 8320 64 8421 64 8522 64 8623 64 8724 64 8825 64 8925 65 9026 65 9127 65 9228 65 9329 65 9430 65 9531 65 9633 64 9734 64 9835 64 9936 64 10037 64 10138 64
6419e5b53f,
a5536ee0bb,
3f18e1afb2,
17b344c505,1515 1 1613 4 1710 8 1809 10 1909 11 2008 13 2108 14 2205 18 2302 22 2402 23 2501 25 2601 26 2700 28 2799 30 2898 32 2996 35 3095 37 3195 38 3295 39 3395 40 3495 41 3595 42 3695 43 3795 44 3895 45 3995 46 4095 47 4195 48 4295 49 4395 50 4495 51 4595 52 4695 53 4795 54 4895 55 4994 57 5094 58 5194 59 5294 60 5393 62 5492 64 5592 65 5691 67 5790 69 5888 72 5987 74 6086 76 6185 78 6285 79 6384 81 6484 82 6583 84 6683 85 6782 87 6882 88 6982 89 7081 91 7180 93 7279 95 7378 2824
1172c56c13,
00f053ec96,1 6161 6165 98 6271 93 6382 83 6489 77 6594 73 6699 69 6804 65 6912 58 7018 53 7122 50 7226 47 7330 44 7433 42 7536 40 7639 38 7742 36 7845 34 7949 31 8052 29 8157 25 8263 20 8373 11
98fd6b23f0,6061 2 6162 3 6263 4 6364 5 6465 5 6566 6 6667 6 6768 6 6869 7 6970 7 7071 8 7172 9 7273 10 7374 11 7475 12 7576 12 7677 13 7778 13 7879 13 7980 13 8081 12 8182 12 8283 11 8384 11 8485 10 8586 9 8687 8 8788 8 8889 7 8990 6 9091 6 9192 5 9293 5 9394 4 9495 4 9596 3 9697 2 9798 1
d8da34b265,2929 1 3026 5 3122 10 3218 15 3313 21 3407 28 3499 37 3592 45 3689 49 3785 54 3883 57 3982 59 4081 61 4182 61 4282 62 4383 62 4483 63 4584 63 4685 63 4785 64 4885 65 4986 65 5086 66 5186 67 5286 68 5386 69 5485 71 5584 73 5682 76 5782 77 5881 79 5981 80 6080 82 6180 83 6280 84 6381 84 6481 85 6581 86 6680 88 6780 89 6879 91 6978 93 7077 95 7176 3026
13d6e87328,1 45 102 45 203 44 304 44 405 44 506 43 607 43 708 43 809 43 910 42 1011 42 1112 42 1213 42 1314 41 1415 41 1516 41 1617 41 1718 41 1819 41 1920 42 2021 42 2122 42 2223 42 2324 42 2425 43 2526 43 2627 43 2728 44 2829 44 2930 44 3031 45 3132 45 3233 45 3334 46 3435 47 3536 47 3637 48 3738 48 3839 49 3940 50 4041 51 4142 52 4243 53 4344 54 4445 55 4546 56 4647 57 4748 58 4849 59 4950 60 5051 61 5152 62 5253 63 5354 64 5455 66 5556 67 5657 68 5758 69 5859 70 5960 71 6061 72 6162 73 6263 74 6364 75 6465 76 6566 77 6667 78 6768 78 6869 78 6970 79 7071 79 7172 79 7273 80 7374 80 7475 80 7576 81 7677 81 7778 82 7879 82 7980 83 8081 84 8182 85 8283 86 8384 86 8485 87 8586 87 8687 88 8788 88 8889 88 8990 88 9091 89 9192 89 9293 89 9394 89 9495 90 9596 90 9697 90 9798 91 9899 92 10000 92 10101 92
06e0ccbc02,2319 5 2416 9 2512 14 2609 18 2707 21 2805 24 2902 28 3000 31 3097 35 3194 39 3291 43 3388 47 3485 51 3584 53 3682 56 3781 58 3881 59 3981 60 4081 61 4182 61 4282 62 4382 63 4482 64 4579 68 4673 75 4769 80 4864 86 4959 92 5053 3732 8788 93 8889 87 8990 79 9091 71 9192 62 9293 53 9394 46 9495 41 9596 39 9697 37 9798 35 9899 35 10000 35 10101 34
396f334f22,4695 6 4711 7 4778 4 4792 13 4809 11 4876 10 4888 34 4976 50 5075 54 5173 61 5273 65 5373 67 5473 69 5573 71 5671 75 5769 79 5856 2 5866 86 5954 6 5966 95 6067 95 6168 95 6268 96 6369 96 6470 96 6571 96 6671 97 6771 98 6872 98 6971 3231
485f0d30ff,
2a701aa3e7,1 3232 3234 100 3337 98 3440 96 3542 95 3645 93 3747 92 3849 91 3952 89 4054 88 4157 86 4260 84 4362 83 4465 81 4567 80 4669 79 4771 78 4873 77 4975 76 5077 75 5178 75 5280 74 5381 74 5483 73 5584 73 5685 73 5786 73 5887 73 5988 73 6089 73 6190 73 6291 73 6393 72 6494 72 6595 72 6697 71 6798 71 6900 70 7001 70 7103 69 7204 69 7306 68 7407 68 7508 68 7609 68 7711 67 7812 67 7913 67 8014 67 8115 67 8216 67 8318 66 8419 66 8520 66 8621 66 8722 66 8823 66 8924 66 9026 65 9127 65 9228 65 9330 64 9432 63 9533 63 9635 62 9737 61 9839 60 9941 59 10042 59 10143 59
086c242b55,1 4343 4348 97 4452 94 4556 91 4660 88 4767 82 4875 75 4981 70 5086 66 5192 61 5300 54 5405 50 5527 29 5634 23 5739 19 5843 16 5947 13 6051 10 6155 7 6258 5 6361 3 6464 1
597fe20001,
d3696f45f9,4644 3 4741 7 4839 10 4937 13 5034 17 5132 20 5229 24 5327 27 5423 32 5519 37 5615 42 5711 47 5808 51 5906 54 6004 57 6101 61 6199 64 6296 68 6389 76 6483 83 6578 89 6668 1207 7879 94 7980 91 8081 87 8182 81 8283 77 8384 72 8485 67 8586 63 8687 60 8788 58 8889 56 8990 53 9091 50 9192 46 9293 43 9394 38 9495 34 9596 30 9697 27 9798 23 9899 19 10000 17 10101 16
b952e9c869,2424 1 2523 3 2622 5 2709 19 2788 41 2883 47 2954 7 2962 7240
96b5aa4543,
6e70299b98,65 37 166 37 267 37 368 37 469 37 571 36 672 36 773 36 873 37 974 37 1075 37 1176 37 1277 37 1378 37 1479 37 1580 37 1681 37 1781 38 1882 38 1982 39 2082 40 2183 40 2283 41 2384 41 2484 42 2585 42 2685 43 2786 43 2886 44 2987 44 3087 45 3187 46 3287 47 3387 48 3486 50 3585 52 3682 56 3780 59 3880 60 3979 62 4077 65 4175 68 4272 72 4369 76 4468 78 4567 80 4666 82 4766 83 4866 84 4966 85 5067 85 5167 86 5267 87 5368 87 5469 87 5569 88 5670 88 5771 88 5872 88 5973 88 6074 88 6175 88 6275 89 6376 89 6477 89 6578 89 6679 89 6779 90 6879 91 6980 91 7080 92 7180 93 7281 93 7381 94 7481 95 7581 96 7681 97 7781 98 7881 99 7982 99 8082 100 8183 2019
257d28374f,7071 2 7172 3 7273 4 7374 5 7475 5 7576 5 7677 6 7778 6 7879 7 7980 7 8081 7 8182 8 8283 9 8384 9 8485 10 8586 10 8687 11 8788 12 8889 13 8990 14 9091 15 9192 16 9293 17 9394 18 9495 18 9596 19 9697 20 9798 21 9899 22 10000 22 10101 22
1008a41c55,
540d271079,
9853f60114,1 8786 8788 98 8889 97 8990 96 9091 96 9192 95 9293 95 9394 94 9495 94 9596 94 9697 93 9798 93 9899 92 10000 92 10101 90
5caec95eb3,
065d95e8dc,1173 6 1271 12 1371 15 1471 17 1571 19 1671 22 1771 25 1871 27 1971 31 2021 4 2071 34 2122 9 2171 37 2223 12 2270 40 2324 14 2367 45 2425 15 2465 49 2526 17 2560 55 2627 18 2655 62 2728 90 2829 91 2930 91 3031 91 3132 91 3233 91 3334 91 3435 90 3536 90 3637 90 3738 90 3839 89 3940 89 4041 88 4142 88 4243 87 4344 86 4445 86 4546 84 4647 83 4748 82 4849 81 4950 80 5051 79 5152 78 5253 77 5354 75 5455 74 5556 73 5657 72 5758 71 5859 70 5960 69 6061 68 6162 67 6263 64 6364 61 6465 59 6566 57 6667 55 6768 54 6869 52 6970 50 7071 49 7172 48 7273 47 7374 47 7475 46 7576 46 7677 46 7778 45 7879 45 7980 45 8081 45 8182 45 8283 45 8384 44 8485 44 8586 44 8687 44 8788 43 8889 43 8990 43 9091 43 9192 43 9293 43 9394 42 9495 42 9596 42 9697 42 9798 42 9899 42 10000 42 10101 43
50000fada5,50 52 151 52 252 52 353 52 453 53 555 52 656 52 758 51 860 50 962 49 1065 47 1166 47 1267 47 1368 47 1469 47 1570 47 1670 48 1770 49 1871 49 1971 50 2071 51 2171 52 2271 53 2372 53 2472 54 2573 54 2674 54 2776 53 2877 53 2979 52 3081 51 3183 50 3285 49 3387 48 3488 48 3590 47 3691 47 3792 47 3893 47 3993 48 4094 48 4194 49 4293 51 4393 52 4493 53 4594 53 4695 53 4796 53 4897 53 4998 53 5099 53 5200 53 5300 54 5401 54 5502 54 5603 54 5704 54 5805 54 5907 53 6008 53 6110 52 6211 52 6312 52 6412 53 6513 53 6614 53 6714 54 6816 53 6917 53 7018 53 7120 52 7221 52 7323 51 7424 51 7525 51 7627 50 7728 50 7829 50 7930 50 8031 50 8132 50 8234 49 8335 49 8436 49 8537 49 8638 49 8738 50 8838 51 8939 51 9039 52 9139 53 9240 53 9340 54 9442 53 9543 53 9644 53 9746 52 9847 52 9948 52 10049 52 10150 52
227dd380e7,1 8705 8714 68 8792 12 8841 16
901f697be4,2480 1 2577 9 2676 1 2678 31 2771 41 2873 42 2972 46 3073 52 3150 2 3153 7 3173 54 3251 4 3257 7 3273 56 3351 81 3452 81 3551 83 3648 1 3650 87 3748 90 3849 90 3949 91 4051 90 4151 92 4249 1 4252 92 4348 3 4353 92 4449 97 4550 97 4650 98 4752 97 4853 97 4955 96 5057 95 5158 95 5259 1 5262 92 5364 91 5465 91 5566 91 5669 89 5771 88 5874 86 5976 85 6077 85 6179 84 6280 84 6382 83 6484 82 6587 79 6690 9 6700 3 6704 61 6766 1 6791 7 6808 56 6910 53 7011 52 7114 25 7144 15 7219 17 7249 9 7322 1 7354 1
f7a341bb7a,
cd570d2764,17 85 119 84 220 84 323 82 426 80 528 79 630 78 731 78 833 77 935 76 1037 75 1140 73 1242 72 1344 71 1446 70 1549 68 1651 67 1753 66 1856 64 1959 62 2063 59 2166 57 2269 55 2373 52 2476 50 2580 47 2683 45 2785 44 2888 42 2990 41 3092 40 3195 38 3298 36 3401 34 3504 32 3606 31 3709 29 3812 27 3914 26 4016 25 4119 23 4221 22 4323 21 4425 20 4527 19 4630 17 4732 16 4835 14 4938 12 5040 11 5142 10 5244 9 5346 8 5448 7 5550 6 5652 5 5754 4 5856 3 5958 2 6060 1
3567a5235d,
e7527c0183,79 4 177 12 277 14 378 14 393 3 479 14 495 1 578 24 678 25 704 2 777 31 878 31 978 32 1078 33 1177 35 1278 36 1377 38 1477 39 1576 41 1676 42 1776 43 1876 44 1976 45 2076 46 2165 3 2175 48 2262 62 2352 73 2452 74 2552 75 2653 75 2752 77 2852 78 2953 78 3053 79 3152 81 3252 82 3352 83 3453 83 3552 85 3652 86 3753 86 3853 87 3953 88 4054 88 4155 88 4252 92 4350 95 4451 95 4551 96 4652 96 4753 96 4854 96 4955 96 5054 1 5056 96 5155 1 5157 96 5256 1 5258 96 5356 99 5457 99 5558 99 5659 99 5759 100 5860 1006 6869 96 6970 94 7071 93 7172 92 7273 90 7374 89 7475 88 7576 87 7677 86 7778 86 7879 86 7980 86 8081 86 8182 86 8283 86 8384 86 8485 86 8586 86 8687 85 8788 84 8889 82 8990 80 9091 79 9192 77 9293 76 9394 74 9495 73 9596 73 9697 72 9798 73 9899 74 10000 75 10101 75
f90d64d4bf,1 3936 3940 97 4041 96 4142 95 4243 94 4344 93 4445 92 4546 91 4647 91 4748 90 4849 90 4950 90 5051 89 5152 89 5253 88 5354 87 5455 87 5556 86 5657 85 5758 84 5859 84 5960 83 6061 83 6162 83 6263 83 6364 82 6465 82 6566 82 6667 82 6768 81 6869 80 6970 79 7071 78 7172 77 7273 76 7374 76 7475 75 7576 74 7677 73 7778 73 7879 72 7980 71 8081 71 8182 70 8283 70 8384 70 8485 70 8586 70 8687 70 8788 70 8889 71 8990 71 9091 71 9192 71 9293 72 9394 72 9495 73 9596 73 9697 74 9798 74 9899 75 10000 75 10101 75
3e85318809,4744 4 4843 6 4942 8 5041 10 5140 12 5239 14 5339 15 5439 16 5539 17 5639 18 5739 19 5839 20 5940 20 6041 20 6141 21 6242 21 6344 20 6445 20 6546 20 6647 20 6748 20 6849 20 6950 20 7051 20 7152 20 7253 20 7354 20 7455 20 7556 20 7657 20 7758 20 7859 20 7961 19 8062 19 8163 19 8264 19 8364 20 8465 20 8566 20 8667 20 8767 21 8868 21 8969 21 9069 22 9170 22 9270 23 9370 24 9470 25 9570 26 9671 26 9771 27 9872 27 9972 28 10073 28 10174 28
59f5a1afc7,
78c36a5e46,
175804ae16,1 45 102 44 203 44 304 42 405 41 506 40 607 39 708 38 809 37 910 36 1011 35 1112 34 1213 33 1314 32 1415 31 1516 31 1617 30 1718 29 1819 28 1920 28 2021 27 2122 26 2223 25 2324 24 2425 23 2526 22 2627 21 2728 21 2829 20 2930 19 3031 19 3132 19 3233 19 3334 18 3435 18 3536 19 3637 19 3738 19 3839 19 3940 20 4041 20 4142 21 4243 21 4344 21 4445 22 4546 22 4647 22 4748 22 4849 22 4950 22 5051 21 5152 21 5253 21 5354 21 5455 21 5556 21 5657 21 5758 21 5859 21 5960 21 6061 21 6162 20 6263 20 6364 20 6465 20 6566 19 6667 19 6768 18 6869 18 6970 17 7071 17 7172 16 7273 15 7374 15 7475 13 7576 12 7677 10 7778 9 7879 7 7980 6 8083 1
20810a1279,1 65 102 67 180 6 203 70 279 10 296 1 304 9898
c7bde3271c,
bedc7812fe,
9eeb6f090f,6 96 108 95 211 93 315 90 418 88 520 87 622 86 723 86 825 85 927 84 1028 84 1130 83 1231 83 1333 82 1435 81 1537 80 1638 80 1740 79 1842 78 1944 77 2046 76 2148 75 2250 74 2352 73 2454 72 2555 72 2656 72 2757 72 2858 72 2959 72 3061 71 3162 71 3263 71 3365 70 3466 70 3567 70 3669 69 3770 69 3872 68 3974 67 4076 66 4177 66 4278 66 4379 66 4479 67 4580 67 4681 67 4781 68 4882 68 4983 68 5083 69 5184 69 5284 70 5385 70 5486 70 5586 71 5687 71 5788 71 5889 71 5990 71 6091 71 6192 71 6293 71 6394 71 6495 71 6596 71 6698 70 6799 70 6901 69 7003 68 7104 68 7206 67 7307 67 7408 67 7510 66 7611 66 7712 66 7813 66 7913 67 8015 66 8116 66 8217 66 8318 66 8419 66 8520 66 8622 65 8724 64 8825 64 8927 63 9028 63 9129 63 9230 63 9331 63 9432 63 9533 63 9634 63 9735 63 9835 64 9936 64 10036 65 10137 65
8c2dfc1e05,
a36c68a4fa,1 82 86 2639 2728 95 2829 92 2930 89 3031 68 3104 13 3132 66 3233 66 3334 65 3435 65 3536 64 3637 64 3738 63 3839 63 3940 62 4041 61 4142 60 4243 60 4344 58 4445 57 4546 56 4647 56 4748 55 4849 55 4950 54 5051 54 5152 52 5253 48 5354 43 5455 40 5556 37 5657 32 5758 29 5859 19 5960 11 6061 8 6162 6 6263 5 6364 3
da8c2994e7,1 84 102 84 203 83 304 79 405 75 506 72 607 67 708 56 809 48 910 43 1011 20 1036 8
4f069d6740,1 52 102 52 203 51 304 49 405 48 506 47 607 46 708 45 809 44 910 43 1011 42 1112 41 1213 40 1314 39 1415 38 1516 37 1617 36 1718 35 1819 35 1920 35 2021 34 2122 33 2223 33 2324 32 2425 31 2526 30 2627 29 2728 28 2829 27 2930 26 3031 26 3132 24 3233 23 3334 22 3435 21 3536 19 3637 18 3738 16 3839 14 3940 12 4041 10 4142 9 4243 7 4344 6 4445 6 4546 5 4647 4 4748 3 4849 1
1a80491edd,73 29 175 28 277 27 380 25 482 24 584 23 686 22 788 21 890 20 992 19 1094 18 1195 18 1295 19 1395 20 1495 21 1595 22 1695 23 1795 24 1894 26 1994 27 2094 28 2194 29 2294 30 2395 30 2495 31 2596 31 2696 32 2797 32 2898 32 2998 33 3099 33 3201 32 3302 32 3404 31 3505 31 3607 30 3710 28 3814 25 3921 13 3939 1
7ff659b264,
875c61e40c,1 11 102 10 203 8 304 6 405 2
e3e7a65574,62 16 163 17 264 18 367 16 473 1 476 7 571 16 671 18 775 15 876 15 977 15 1074 22 1174 27 1274 32 1308 6 1373 42 1473 43 1573 44 1673 45 1773 46 1872 48 1973 48 2073 49 2173 50 2273 51 2372 53 2469 57 2563 64 2659 69 2756 73 2855 75 2956 75 3056 76 3157 76 3258 76 3358 77 3459 77 3560 77 3661 77 3761 78 3862 78 3963 78 4063 79 4164 60 4231 12 4265 58 4336 8 4366 57 4438 7 4467 55 4539 7 4568 53 4640 7 4669 51 4741 7 4770 50 4842 7 4871 50 4943 7 4971 51 5043 8 5072 51 5144 8 5173 51 5243 10 5274 51 5343 11 5375 51 5443 12 5476 51 5544 12 5577 51 5645 12 5678 51 5746 12 5779 51 5847 12 5880 51 5948 12 5981 51 6048 13 6082 51 6148 14 6183 51 6248 15 6284 50 6349 15 6385 49 6449 16 6486 47 6548 18 6587 46 6648 19 6687 46 6746 22 6788 45 6845 24 6888 45 6945 25 6989 44 7046 25 7090 43 7147 25 7190 43 7247 26 7291 42 7348 26 7393 41 7449 26 7494 40 7550 26 7594 41 7651 26 7695 41 7752 26 7796 40 7853 26 7897 40 7954 26 7998 39 8055 26 8099 39 8156 26 8201 37 8257 26 8303 35 8358 26 8405 33 8457 28 8507 31 8556 30 8610 26 8658 29 8715 20 8760 28 8824 8 8860 29 8962 28 9063 28 9164 28 9265 28 9365 29 9466 29 9567 29 9668 29 9769 29 9869 30 9970 30 10071 30 10173 29
af18915f0b,1 50 102 50 203 49 304 47 405 45 506 44 607 43 708 41 809 40 910 39 1011 38 1112 36 1213 35 1314 34 1415 32 1516 31 1617 29 1718 28 1819 27 1920 26 2021 25 2122 24 2223 23 2324 22 2425 21 2526 20 2627 20 2728 19 2829 18 2930 18 3031 17 3132 16 3233 15 3334 15 3435 14 3536 13 3637 12 3738 11 3839 10 3940 9 4041 8 4142 7 4243 7 4344 6 4445 5 4546 4 4647 3 4748 2
279999e213,67 35 169 34 270 34 372 33 474 32 576 31 677 31 778 31 879 31 981 30 1082 30 1184 29 1285 29 1387 28 1488 28 1589 28 1691 27 1792 27 1894 26 1995 26 2097 25 2198 25 2300 24 2401 24 2502 24 2603 24 2704 24 2806 23 2906 24 3007 24 3108 24 3209 24 3310 24 3411 24 3511 25 3612 25 3712 26 3813 26 3913 27 4014 27 4114 28 4214 29 4315 29 4416 29 4516 30 4617 30 4718 30 4819 30 4919 31 5020 31 5121 31 5222 31 5322 32 5423 32 5524 32 5625 32 5725 33 5826 33 5927 33 6027 34 6128 34 6229 34 6329 35 6430 35 6530 36 6631 36 6732 36 6833 36 6934 36 7035 36 7135 37 7236 37 7337 37 7438 37 7538 38 7639 38 7740 38 7840 39 7941 39 8042 39 8142 40 8243 40 8344 40 8444 41 8545 41 8646 41 8746 42 8847 42 8948 42 9048 43 9149 43 9250 43 9350 44 9451 44 9552 44 9652 45 9753 45 9854 45 9955 45 10055 46 10156 46
3aa0a9ed5b,
be5f65573c,1 6767 6782 87 6892 78 7004 7 7020 51 7134 38 7247 26 7361 13 7473 2
fd50358e85,
20b000b00b,
45b430d235,
a173685785,1 79 102 79 203 79 304 79 405 78 506 78 607 77 708 77 809 77 910 76 1011 76 1112 76 1213 75 1314 75 1415 75 1516 74 1617 74 1718 73 1819 73 1920 73 2021 72 2122 72 2223 72 2324 71 2425 71 2526 71 2627 70 2728 70 2829 69 2930 68 3031 68 3132 67 3233 67 3334 67 3435 66 3536 66 3637 66 3738 65 3839 65 3940 64 4041 64 4142 63 4243 63 4344 62 4445 62 4546 61 4647 61 4748 61 4849 61 4950 60 5051 60 5152 60 5253 60 5354 60 5455 60 5556 60 5657 60 5758 60 5859 60 5960 60 6061 60 6162 60 6263 60 6364 60 6465 61 6566 61 6667 61 6768 61 6869 61 6970 61 7071 61 7172 60 7273 60 7374 60 7475 59 7577 58 7679 57 7780 56 7882 55 7983 55 8084 54 8186 53 8287 52 8389 51 8490 50 8591 50 8692 49 8794 48 8895 48 8996 47 9097 47 9198 46 9300 45 9401 45 9503 43 9604 43 9706 42 9807 42 9908 42 10009 42 10110 41
73f4759351,1597 6 1695 10 1785 23 1884 26 1916 4 1983 29 2016 5 2060 5 2082 40 2159 12 2182 41 2234 9 2260 15 2282 42 2333 17 2361 17 2379 46 2432 22 2461 65 2527 6261 8789 100 8891 99 8992 99 9094 98 9196 97 9298 96 9400 95 9503 93 9605 92 9707 91 9810 89 9912 88 10014 87 10116 86
69da7346f5,
1410a2c9af,
85ecabd362,
6c91aa602d,2 88 102 90 203 91 304 91 405 92 506 93 607 94 708 94 809 94 910 95 1011 95 1112 96 1213 98 1314 5555 6870 100 6971 100 7073 99 7175 98 7278 96 7379 96 7481 95 7582 95 7683 95 7784 95 7888 92 7989 92 8090 92 8191 92 8293 91 8395 90 8496 90 8598 89 8700 87 8802 82 8905 78 9006 76 9108 71 9210 70 9311 69 9413 67 9514 67 9615 66 9717 64 9818 64 9920 62 10021 63 10123 60
c8cee4f4b3,
60a06c3078,5657 1 5758 4 5859 5 5960 6 6061 7 6162 7 6263 8 6364 9 6465 11 6566 13 6667 14 6768 15 6869 18 6970 21 7071 24 7172 30 7273 38 7374 75 7475 77 7576 78 7677 80 7776 83 7875 89 7975 95 8073 2129
2585d38f47,1 7979 7982 99 8086 96 8189 94 8291 93 8394 91 8497 89 8600 87 8703 85 8806 83 8909 81 9011 80 9114 78 9218 75 9321 73 9425 70 9528 68 9631 66 9733 65 9836 63 9939 61 10042 59 10143 59
4997428512,
1965c20ff5,
12867cc74e,
d96f1003cf,
572870ed39,86 16 187 16 287 17 387 18 487 19 586 21 686 22 786 23 886 24 986 25 1086 26 1186 27 1286 28 1386 29 1486 30 1585 32 1685 33 1784 35 1884 36 1983 38 2082 40 2182 41 2281 43 2381 44 2480 46 2579 48 2678 50 2777 52 2877 53 2976 55 3075 57 3174 59 3274 60 3374 61 3473 63 3572 65 3670 68 3768 71 3866 74 3965 76 4063 79 4163 80 4262 82 4361 84 4460 86 4559 88 4658 90 4754 5448
d385c199a3,1 1289 1296 7 1314 74 1415 72 1516 70 1617 66 1718 50 1819 45 1920 41 2021 36 2122 31 2223 28 2324 23 2425 19 2526 15 2627 12 2728 7
82612016ee,1 2981 2986 94 3097 11 3123 54 3227 48 3334 39 3435 36 3536 31 3637 26 3738 23 3839 19 3940 17 4041 15 4142 14 4243 12 4344 10 4445 8 4546 6 4647 5 4748 2
4998016777,
